sku_id,category,base_price,brand,product_name
SKU_006375,Automotive,210.26,Fowler Inc,Profit-focused asymmetric complexity
SKU_006376,Sports,508.25,Waller-Joseph,Reduced dedicated secured line
SKU_006377,Beauty,916.07,Perez-Coleman,Face-to-face zero tolerance collaboration
SKU_006378,Electronics,606.47,Whitaker-Hayes,Multi-layered value-added hierarchy
SKU_006379,Automotive,184.78,"Haley, Patton and Cox",Right-sized global projection
SKU_006380,Home & Kitchen,382.31,"Baldwin, Alvarez and Dixon",Advanced uniform application
SKU_006381,Beauty,929.69,Nicholson LLC,Distributed 24hour workforce
SKU_006382,Electronics,609.29,"Mills, Hull and Smith",Visionary multimedia Local Area Network
SKU_006383,Automotive,325.14,"Wilson, Lewis and Knapp",Grass-roots bi-directional frame
SKU_006384,Electronics,202.97,Hardy-Douglas,Expanded 5thgeneration circuit
SKU_006385,Sports,398.88,Wilson-Garcia,Face-to-face well-modulated orchestration
SKU_006386,Home & Kitchen,301.76,Irwin Inc,Multi-lateral human-resource solution
SKU_006387,Toys,608.7,Mcpherson-Nelson,Universal transitional methodology
SKU_006388,Sports,529.53,Stevens-Harper,Mandatory global website
SKU_006389,Fashion,838.48,Cardenas-Lee,Multi-tiered value-added parallelism
SKU_006390,Fashion,33.21,Carroll PLC,Realigned 3rdgeneration capacity
SKU_006391,Books,945.06,Simmons Inc,Open-architected logistical alliance
SKU_006392,Books,405.46,"Gould, Hensley and Jenkins",Object-based interactive extranet
SKU_006393,Home & Kitchen,401.17,"Jenkins, Marks and Lozano",User-centric optimizing emulation
SKU_006394,Beauty,729.87,Holmes LLC,Cross-group explicit portal
SKU_006395,Electronics,351.19,Hart-Hicks,Reactive intermediate initiative
SKU_006396,Sports,559.07,Parks PLC,Integrated scalable infrastructure
SKU_006397,Toys,963.62,Smith Inc,Visionary system-worthy superstructure
SKU_006398,Electronics,726.03,Anderson-Franco,Monitored grid-enabled portal
SKU_006399,Books,509.19,"Church, White and Rasmussen",Open-architected fault-tolerant strategy
SKU_006400,Home & Kitchen,232.2,Allen and Sons,Re-engineered discrete application
SKU_006401,Sports,656.06,Hanson Group,Enterprise-wide optimal forecast
SKU_006402,Home & Kitchen,849.99,"Beck, Campbell and Baker",Ergonomic systematic forecast
SKU_006403,Sports,692.76,Alexander-Torres,Progressive modular challenge
SKU_006404,Home & Kitchen,817.52,Walton-Neal,Profound tertiary hub
SKU_006405,Beauty,122.03,Grant-Kerr,Secured zero-defect system engine
SKU_006406,Electronics,42.11,"Brown, Rubio and Gomez",Face-to-face reciprocal artificial intelligence
SKU_006407,Home & Kitchen,337.15,"Gonzales, Lopez and Cisneros",Networked client-driven project
SKU_006408,Automotive,891.12,Lawson-Harris,Cross-platform systemic firmware
SKU_006409,Sports,37.54,Brown-Guzman,Programmable leadingedge extranet
SKU_006410,Electronics,969.33,Gamble-Warren,Streamlined full-range synergy
SKU_006411,Books,548.49,"Cooke, Jackson and White",Ameliorated responsive firmware
SKU_006412,Beauty,253.81,Roberts Ltd,Enterprise-wide well-modulated concept
SKU_006413,Home & Kitchen,318.46,Jefferson LLC,Integrated systematic database
SKU_006414,Books,740.92,Hoffman PLC,Streamlined logistical capacity
SKU_006415,Home & Kitchen,758.64,"Bryant, Stewart and Snyder",Integrated holistic projection
SKU_006416,Books,551.52,Wright LLC,Synergized human-resource interface
SKU_006417,Automotive,285.96,Daniels-Powell,Configurable mobile collaboration
SKU_006418,Electronics,404.69,Rios Ltd,Synchronized maximized paradigm
SKU_006419,Automotive,34.38,Diaz Group,Right-sized 24hour instruction set
SKU_006420,Automotive,906.51,Phillips Ltd,Reactive 24hour infrastructure
SKU_006421,Home & Kitchen,314.17,Lopez-King,Cross-platform even-keeled synergy
SKU_006422,Books,397.28,"Campos, Ruiz and Nelson",Object-based logistical time-frame
SKU_006423,Electronics,764.13,Steele LLC,Extended 5thgeneration circuit
SKU_006424,Automotive,713.56,Robertson Ltd,Monitored grid-enabled emulation
SKU_006425,Electronics,358.13,"Wolfe, Reed and Juarez",Synergistic needs-based throughput
SKU_006426,Home & Kitchen,97.63,James and Sons,Business-focused reciprocal installation
SKU_006427,Home & Kitchen,156.52,Garcia-Evans,Progressive transitional matrices
SKU_006428,Automotive,239.51,Chase Inc,Ameliorated bandwidth-monitored system engine
SKU_006429,Sports,718.54,"Lester, Hurley and Henderson",Vision-oriented fresh-thinking projection
SKU_006430,Automotive,989.38,"Alexander, Ho and Guerrero",Multi-tiered uniform moderator
SKU_006431,Home & Kitchen,420.89,Tucker Inc,Reduced actuating hub
SKU_006432,Beauty,164.91,Edwards Inc,Function-based stable middleware
SKU_006433,Books,76.08,Cooper PLC,Cloned zero administration migration
SKU_006434,Fashion,735.06,"Gray, Graham and Jones",Public-key full-range adapter
SKU_006435,Toys,740.38,Lopez-Jones,Innovative multi-tasking service-desk
SKU_006436,Books,645.11,Lee-Kim,User-friendly real-time database
SKU_006437,Fashion,636.04,"Mendoza, Yang and Davidson",Vision-oriented modular knowledgebase
SKU_006438,Sports,334.98,Parker Inc,Compatible fresh-thinking knowledgebase
SKU_006439,Automotive,154.87,Jones-Mcmillan,Seamless multimedia matrix
SKU_006440,Books,971.56,Young Inc,Enhanced global framework
SKU_006441,Toys,845.44,Ross LLC,Reduced clear-thinking challenge
SKU_006442,Electronics,456.31,Martinez Group,Synergized homogeneous array
SKU_006443,Sports,866.07,Austin Ltd,Exclusive 6thgeneration monitoring
SKU_006444,Home & Kitchen,671.06,"Fuentes, Wise and Smith",Pre-emptive didactic product
SKU_006445,Beauty,651.37,Joseph Ltd,Right-sized human-resource encryption
SKU_006446,Fashion,401.57,Dudley-Simmons,Organized local interface
SKU_006447,Electronics,900.69,Farrell-Cox,User-friendly multimedia hierarchy
SKU_006448,Home & Kitchen,442.68,Pruitt-Fleming,Persistent bifurcated policy
SKU_006449,Sports,39.14,Smith Ltd,Open-source 4thgeneration application
SKU_006450,Toys,116.18,Hunter Group,Re-engineered user-facing time-frame
SKU_006451,Toys,439.41,Huffman Group,Vision-oriented 24hour archive
SKU_006452,Toys,29.62,Garcia-Davis,Multi-lateral 5thgeneration open architecture
SKU_006453,Automotive,704.23,"Hodge, Miller and Carter",Centralized user-facing approach
SKU_006454,Automotive,172.55,Payne PLC,Digitized needs-based matrices
SKU_006455,Electronics,787.6,"Morton, Weaver and Scott",Reverse-engineered methodical Graphical User Interface
SKU_006456,Toys,945.85,Gomez Inc,Innovative object-oriented implementation
SKU_006457,Beauty,114.44,"Davis, Leonard and Jackson",Cross-platform didactic policy
SKU_006458,Home & Kitchen,777.05,"Smith, Lambert and Alvarez",Intuitive motivating concept
SKU_006459,Sports,267.35,Manning-Chapman,Synergistic analyzing data-warehouse
SKU_006460,Fashion,850.08,"Bryant, Buchanan and Montgomery",Integrated stable extranet
SKU_006461,Electronics,225.14,Castillo Ltd,Devolved object-oriented benchmark
SKU_006462,Electronics,894.01,Jones-Bowen,Advanced optimizing extranet
SKU_006463,Beauty,732.59,Camacho-Lewis,Advanced cohesive orchestration
SKU_006464,Home & Kitchen,299.47,"Spencer, Kaiser and Davis",Extended 24/7 software
SKU_006465,Books,663.56,Reyes and Sons,Re-contextualized content-based secured line
SKU_006466,Automotive,402.81,"Villanueva, Wood and Mcdaniel",Self-enabling optimal strategy
SKU_006467,Automotive,362.29,"Jackson, Robinson and Hunter",Down-sized transitional attitude
SKU_006468,Automotive,551.57,Griffin Inc,Open-architected bottom-line analyzer
SKU_006469,Toys,276.83,Thomas Group,Proactive holistic info-mediaries
SKU_006470,Electronics,759.75,"Meyers, Ortiz and Graves",Realigned solution-oriented attitude
SKU_006471,Home & Kitchen,748.43,Campbell Ltd,Face-to-face non-volatile function
SKU_006472,Beauty,692.59,"Williams, Russell and Brown",Expanded zero administration website
SKU_006473,Books,425.32,Klein and Sons,Total composite application
SKU_006474,Home & Kitchen,848.96,Smith Group,Implemented dedicated intranet
SKU_006475,Books,149.13,Frazier Inc,Networked demand-driven ability
SKU_006476,Beauty,159.76,"Harper, Duncan and Diaz",Automated zero administration info-mediaries
SKU_006477,Electronics,967.97,Ortega-Taylor,Compatible maximized application
SKU_006478,Electronics,992.29,"Williams, Estrada and Hardy",Advanced homogeneous alliance
SKU_006479,Electronics,399.86,"Elliott, Adams and Cross",Devolved grid-enabled paradigm
SKU_006480,Sports,699.21,Greer PLC,Upgradable dynamic Internet solution
SKU_006481,Fashion,57.37,"Martin, Cox and Cochran",Reactive leadingedge policy
SKU_006482,Beauty,672.78,Lopez and Sons,Intuitive context-sensitive emulation
SKU_006483,Sports,510.48,Hubbard-Howard,Fully-configurable global hardware
SKU_006484,Fashion,501.02,"Pearson, Diaz and Golden",Fundamental bi-directional hardware
SKU_006485,Fashion,895.82,"Davis, Davis and Tyler",Networked multi-state moderator
SKU_006486,Electronics,124.86,"Ramos, Wright and Fitzgerald",Exclusive contextually-based website
SKU_006487,Fashion,938.31,Cochran-Cochran,Phased empowering orchestration
SKU_006488,Home & Kitchen,720.83,Wilkins LLC,Organic coherent middleware
SKU_006489,Sports,125.14,Solis-Craig,Proactive 3rdgeneration orchestration
SKU_006490,Fashion,830.53,Hudson LLC,Face-to-face web-enabled paradigm
SKU_006491,Toys,486.84,Jackson-Ingram,Stand-alone interactive matrix
SKU_006492,Fashion,634.53,Dodson-Gonzalez,Reverse-engineered real-time budgetary management
SKU_006493,Sports,825.84,"Lee, Johnson and Bishop",Monitored upward-trending knowledge user
SKU_006494,Home & Kitchen,957.56,Hill LLC,Phased next generation matrices
SKU_006495,Toys,644.35,Davis PLC,Ameliorated actuating pricing structure
SKU_006496,Toys,680.53,Hicks-Miller,Fully-configurable disintermediate emulation
SKU_006497,Fashion,564.29,"Hernandez, Li and Lopez",Up-sized 5thgeneration array
SKU_006498,Home & Kitchen,984.24,Lewis LLC,Self-enabling 24hour info-mediaries
SKU_006499,Books,910.33,Harding-Perez,Optional reciprocal neural-net
SKU_006500,Sports,802.85,Mathews Inc,Centralized systemic challenge
SKU_006501,Fashion,733.18,"Morgan, Miller and Porter",Seamless impactful throughput
SKU_006502,Automotive,530.23,"Jarvis, Graves and Luna",Programmable exuding encryption
SKU_006503,Fashion,284.0,Anderson-Mcdonald,Synchronized foreground intranet
SKU_006504,Toys,286.43,Cherry-Anderson,Upgradable zero-defect algorithm
SKU_006505,Toys,743.95,Jackson Group,Future-proofed 6thgeneration system engine
SKU_006506,Electronics,905.19,Dixon PLC,Proactive value-added encryption
SKU_006507,Electronics,506.77,"Weaver, Owens and Gallagher",Team-oriented regional circuit
SKU_006508,Sports,495.56,Ellis-Martinez,Seamless real-time instruction set
SKU_006509,Electronics,46.49,"Gonzalez, Miller and Hernandez",Optimized grid-enabled synergy
SKU_006510,Home & Kitchen,23.14,"Martinez, Cruz and Griffin",Synergistic full-range info-mediaries
SKU_006511,Electronics,329.92,Garcia-Zavala,Decentralized full-range focus group
SKU_006512,Fashion,486.25,"Woodard, Gonzalez and Wyatt",Enterprise-wide real-time middleware
SKU_006513,Sports,49.43,Park Inc,Managed exuding service-desk
SKU_006514,Electronics,850.9,Walker PLC,Streamlined eco-centric encryption
SKU_006515,Books,132.79,Arnold-Strickland,Vision-oriented impactful Graphical User Interface
SKU_006516,Electronics,315.16,Reeves-Williams,Integrated motivating interface
SKU_006517,Automotive,87.39,Torres PLC,Cloned incremental hardware
SKU_006518,Home & Kitchen,695.53,Stone Inc,Optional encompassing portal
SKU_006519,Sports,454.54,"Maxwell, Lowery and Marquez",Profit-focused demand-driven moratorium
SKU_006520,Toys,38.77,Johnson and Sons,Ameliorated bifurcated concept
SKU_006521,Automotive,873.96,"Freeman, Salazar and Mendoza",Virtual 5thgeneration productivity
SKU_006522,Electronics,198.02,"Robbins, Pierce and Thomas",Progressive non-volatile capacity
SKU_006523,Sports,280.8,Melton-Maxwell,Ergonomic optimal help-desk
SKU_006524,Home & Kitchen,784.21,Golden and Sons,Expanded composite database
SKU_006525,Books,640.12,Thomas Ltd,Programmable disintermediate software
SKU_006526,Books,120.74,"Carr, Madden and Miller",Focused mobile artificial intelligence
SKU_006527,Home & Kitchen,536.65,Tucker-Saunders,Visionary dedicated capacity
SKU_006528,Sports,211.67,"Juarez, Garcia and Hall",User-centric directional portal
SKU_006529,Fashion,391.1,Stephenson-Rodgers,Focused exuding instruction set
SKU_006530,Electronics,373.0,Williams LLC,Business-focused dynamic functionalities
SKU_006531,Sports,278.78,Warren Group,Cloned incremental analyzer
SKU_006532,Fashion,702.14,Parsons Inc,Up-sized 24hour moderator
SKU_006533,Automotive,490.21,Campbell-Simpson,Re-engineered 24/7 secured line
SKU_006534,Electronics,396.62,Lopez PLC,Vision-oriented systematic emulation
SKU_006535,Fashion,934.75,"Beltran, Tucker and Jacobson",Focused high-level project
SKU_006536,Toys,691.51,"Hall, Miller and Drake",Cross-platform user-facing info-mediaries
SKU_006537,Toys,103.52,Brady Inc,Fully-configurable zero administration support
SKU_006538,Fashion,454.75,Fernandez-Dixon,Reduced methodical Internet solution
SKU_006539,Toys,422.87,Russell Group,Realigned full-range framework
SKU_006540,Electronics,647.22,Goodman Ltd,Organized systemic definition
SKU_006541,Fashion,591.85,Villegas LLC,Managed high-level encryption
SKU_006542,Books,165.37,"Lawson, Myers and Marquez",Self-enabling explicit infrastructure
SKU_006543,Automotive,103.95,Davis and Sons,Mandatory next generation capacity
SKU_006544,Sports,91.73,Smith Ltd,Proactive directional analyzer
SKU_006545,Toys,170.83,Harrell Ltd,Reverse-engineered actuating ability
SKU_006546,Fashion,741.0,"Williams, George and Young",Optimized grid-enabled structure
SKU_006547,Automotive,788.19,"Wilson, Estrada and Martin",Persevering optimizing encoding
SKU_006548,Books,434.3,Jackson-Wagner,Future-proofed demand-driven support
SKU_006549,Fashion,317.52,Jackson-Downs,Up-sized systemic forecast
SKU_006550,Automotive,904.82,Li Group,Progressive web-enabled workforce
SKU_006551,Toys,289.94,Russell-Adams,Reduced zero administration task-force
SKU_006552,Electronics,448.72,"Myers, Ford and Mccarthy",Fully-configurable systemic architecture
SKU_006553,Automotive,785.25,Young Group,User-friendly secondary productivity
SKU_006554,Fashion,649.91,"Copeland, Aguilar and Mendoza",Up-sized fresh-thinking matrices
SKU_006555,Automotive,223.03,"Johnson, Martin and Cook",Business-focused multimedia data-warehouse
SKU_006556,Books,378.41,French PLC,Cross-group regional process improvement
SKU_006557,Fashion,780.35,"Hunt, Jenkins and Cardenas",Adaptive holistic algorithm
SKU_006558,Fashion,898.27,"Bryant, Turner and Kennedy",Synergized multimedia productivity
SKU_006559,Home & Kitchen,181.85,Jordan-Roberts,Compatible eco-centric superstructure
SKU_006560,Fashion,274.19,Bailey-Cline,Optional 4thgeneration policy
SKU_006561,Electronics,960.81,"Valdez, Cox and Johnson",Inverse bottom-line moratorium
SKU_006562,Electronics,667.05,"Knight, Chapman and Hodges",Re-engineered mobile functionalities
SKU_006563,Toys,573.84,Mckee-Brock,Phased actuating process improvement
SKU_006564,Toys,975.39,Johnson PLC,Devolved contextually-based Internet solution
SKU_006565,Automotive,554.35,Allison-Hood,Right-sized optimizing neural-net
SKU_006566,Toys,284.84,Brooks-Kelly,Reduced motivating standardization
SKU_006567,Beauty,122.88,Scott-Williams,Persevering zero administration customer loyalty
SKU_006568,Fashion,252.73,Morse PLC,Visionary mobile capacity
SKU_006569,Sports,264.1,"Thomas, Moore and Thompson",Public-key demand-driven core
SKU_006570,Home & Kitchen,721.1,Castro-Mills,Decentralized bottom-line knowledgebase
SKU_006571,Books,459.55,"Booth, Castro and Pratt",Pre-emptive actuating Internet solution
SKU_006572,Home & Kitchen,460.64,"Smith, Gutierrez and Ortiz",Visionary bandwidth-monitored instruction set
SKU_006573,Sports,203.21,"Bishop, Gutierrez and Robbins",Up-sized hybrid access
SKU_006574,Toys,398.78,"Chavez, Yang and Dean",Ameliorated reciprocal protocol
SKU_006575,Automotive,256.81,"Johnston, Jones and Yates",Object-based foreground interface
SKU_006576,Automotive,939.31,"Rodriguez, Benson and Nunez",Seamless multi-tasking functionalities
SKU_006577,Toys,851.18,Smith PLC,Customer-focused content-based firmware
SKU_006578,Fashion,67.51,Burton and Sons,Ergonomic uniform utilization
SKU_006579,Electronics,94.48,Tyler-Francis,Profound attitude-oriented frame
SKU_006580,Electronics,836.28,Mack-Williams,Progressive responsive time-frame
SKU_006581,Beauty,62.98,Brown and Sons,Quality-focused logistical superstructure
SKU_006582,Fashion,320.33,"Anderson, Barron and Bradford",Balanced composite open system
SKU_006583,Electronics,87.14,"Price, Schwartz and Hayden",Seamless intermediate middleware
SKU_006584,Beauty,208.94,"Cowan, Gibbs and Cook",Streamlined encompassing archive
SKU_006585,Home & Kitchen,768.66,Adams LLC,Organic heuristic interface
SKU_006586,Automotive,802.19,"Richards, Brown and Williams",Polarized secondary firmware
SKU_006587,Home & Kitchen,930.46,"Keith, Thompson and Wright",Multi-lateral dynamic methodology
SKU_006588,Sports,136.7,Russell-Scott,Implemented didactic utilization
SKU_006589,Toys,994.19,Phillips-Underwood,Secured actuating throughput
SKU_006590,Fashion,790.25,Singleton-Burton,Right-sized tangible function
